week_start,disease_label,validated_case_count,validation_basis,data_source
2025-05-12,DIARRHEA_GASTROENTERITIS,10,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-05-19,DENGUE,4,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-05-19,ARI,2,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-05-19,ILI,4,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-05-19,DIARRHEA_GASTROENTERITIS,10,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-05-26,DENGUE,6,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-05-26,ARI,2,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-05-26,ILI,3,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-05-26,DIARRHEA_GASTROENTERITIS,8,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-06-02,DENGUE,4,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-06-02,ARI,5,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-06-02,ILI,7,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-06-02,DIARRHEA_GASTROENTERITIS,3,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-06-09,DENGUE,8,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-06-09,ARI,4,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-06-09,ILI,5,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-06-09,DIARRHEA_GASTROENTERITIS,5,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-06-16,DENGUE,8,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-06-16,ARI,5,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-06-16,ILI,9,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-06-16,DIARRHEA_GASTROENTERITIS,12,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-06-23,DENGUE,3,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-06-23,ARI,5,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-06-23,ILI,3,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-06-23,DIARRHEA_GASTROENTERITIS,7,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-06-30,DENGUE,9,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-06-30,ARI,5,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-06-30,ILI,5,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-06-30,DIARRHEA_GASTROENTERITIS,3,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-07-07,DENGUE,5,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-07-07,ARI,7,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-07-07,ILI,2,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-07-07,DIARRHEA_GASTROENTERITIS,7,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-07-14,DENGUE,8,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-07-14,ARI,5,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-07-14,ILI,4,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-07-14,DIARRHEA_GASTROENTERITIS,8,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-07-21,DENGUE,10,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-07-21,ARI,3,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-07-21,ILI,4,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-07-21,DIARRHEA_GASTROENTERITIS,5,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-07-28,DENGUE,6,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-07-28,ARI,6,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-07-28,ILI,1,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-07-28,DIARRHEA_GASTROENTERITIS,5,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-08-04,DENGUE,7,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-08-04,ARI,4,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-08-04,ILI,2,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-08-04,DIARRHEA_GASTROENTERITIS,6,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-08-11,DENGUE,8,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-08-11,ARI,7,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-08-11,ILI,6,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-08-11,DIARRHEA_GASTROENTERITIS,2,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-08-18,DENGUE,5,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-08-18,ARI,7,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-08-18,ILI,4,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-08-18,DIARRHEA_GASTROENTERITIS,1,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-08-25,DENGUE,12,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-08-25,ARI,4,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-08-25,ILI,4,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-08-25,DIARRHEA_GASTROENTERITIS,6,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-09-01,DENGUE,10,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-09-01,ARI,4,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-09-01,ILI,7,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-09-01,DIARRHEA_GASTROENTERITIS,7,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-09-08,DENGUE,11,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-09-08,ARI,2,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-09-08,ILI,3,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-09-08,DIARRHEA_GASTROENTERITIS,6,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-09-15,DENGUE,8,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-09-15,ARI,4,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-09-15,ILI,6,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-09-15,DIARRHEA_GASTROENTERITIS,6,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-09-22,DENGUE,11,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-09-22,ARI,7,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-09-22,ILI,6,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-09-22,DIARRHEA_GASTROENTERITIS,3,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-09-29,DENGUE,14,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-09-29,ARI,3,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-09-29,ILI,4,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-09-29,DIARRHEA_GASTROENTERITIS,9,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-10-06,DENGUE,12,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-10-06,ARI,1,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-10-06,ILI,7,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-10-06,DIARRHEA_GASTROENTERITIS,4,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-10-13,DENGUE,8,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-10-13,ARI,5,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-10-13,ILI,0,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-10-13,DIARRHEA_GASTROENTERITIS,4,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-10-20,DENGUE,4,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-10-20,ARI,5,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-10-20,ILI,7,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-10-20,DIARRHEA_GASTROENTERITIS,2,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-10-27,DENGUE,8,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-10-27,ARI,3,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-10-27,ILI,11,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-10-27,DIARRHEA_GASTROENTERITIS,2,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-11-03,DENGUE,2,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-11-03,ARI,4,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-11-03,ILI,9,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-11-03,DIARRHEA_GASTROENTERITIS,2,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-11-10,DENGUE,10,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-11-10,ARI,5,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-11-10,ILI,3,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-11-10,DIARRHEA_GASTROENTERITIS,4,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-11-17,DENGUE,13,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-11-17,ARI,6,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-11-17,ILI,12,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-11-17,DIARRHEA_GASTROENTERITIS,4,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-11-24,DENGUE,2,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-11-24,ARI,5,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-11-24,ILI,10,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-11-24,DIARRHEA_GASTROENTERITIS,5,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-12-01,DENGUE,6,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-12-01,ARI,6,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-12-01,ILI,7,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-12-01,DIARRHEA_GASTROENTERITIS,3,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-12-08,DENGUE,4,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-12-08,ARI,4,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-12-08,ILI,10,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-12-08,DIARRHEA_GASTROENTERITIS,2,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-12-15,DENGUE,6,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-12-15,ARI,6,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-12-15,ILI,7,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-12-15,DIARRHEA_GASTROENTERITIS,6,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-12-22,DENGUE,3,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-12-22,ARI,8,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-12-22,ILI,10,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-12-22,DIARRHEA_GASTROENTERITIS,4,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-12-29,DENGUE,1,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-12-29,ARI,5,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-12-29,ILI,4,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
2025-12-29,DIARRHEA_GASTROENTERITIS,1,SYNTHETIC_WORKFLOW_STATE,SYNTHETIC_DEVELOPMENT_DATA
